gas_saturation_max,gas_saturation_mean,gas_saturation_min,gas_saturation_pvmean,oil_saturation_max,oil_saturation_mean,oil_saturation_min,oil_saturation_pvmean,pressure_bar_max,pressure_bar_mean,pressure_bar_min,pressure_bar_pvmean,time_days,water_saturation_max,water_saturation_mean,water_saturation_min,water_saturation_pvmean
0.015,0.013984126984126988,0.0,0.015,0.8039999999999999,0.7222761904761904,0.0,0.7746258515980622,295.8379,273.9708365608466,0.0,293.6535252710796,0.0,0.239,0.19601481481481484,0.0,0.21037414840193777
0.02336539026847108,0.014663063761007521,0.0,0.015722417037523202,0.8039995491501543,0.7201434625198083,0.0,0.772404893257728,295.8378044106351,273.8317536765219,0.0,293.4954226204895,60.0,0.23900000000030275,0.19746860599431637,0.0,0.21187268970474876
0.040096170805413237,0.016020937314768596,0.0,0.0171672511125696,0.8039986474504626,0.7158780066070441,0.0,0.7679629765770595,296.2347374983175,273.55358790787244,0.0,293.17921731930915,180.0,0.24334278477046117,0.20037618835331952,0.0,0.21486977231037088
0.06519234161082646,0.018057747645410214,0.0,0.019334502225139202,0.8039972949009252,0.7094798227378978,0.0,0.7613001015560569,297.4450122117561,273.13633925489836,0.0,292.70490936753873,360.0,0.2984525926219841,0.20473756189182424,0.0,0.21936539621880397
0.11538468322165293,0.022131368306693436,0.0,0.02366900445027841,0.8039945898018505,0.6966834549996052,0.0,0.7479743515140514,299.90352442351207,272.30184194895014,0.0,291.75629346399785,720.0,0.40990518524396813,0.21346030896883367,0.0,0.2283566440356702
0.16557702483247944,0.026204988967976663,0.0,0.02800350667541761,0.8039918847027756,0.6838870872613124,0.0,0.7346486014720461,302.36203663526805,271.467344643002,0.0,290.80767756045697,1080.0,0.5213577778659523,0.2221830560458431,0.0,0.2373478918525363
