gas_saturation_max,gas_saturation_mean,gas_saturation_min,gas_saturation_pvmean,oil_saturation_max,oil_saturation_mean,oil_saturation_min,oil_saturation_pvmean,pressure_bar_max,pressure_bar_mean,pressure_bar_min,pressure_bar_pvmean,time_days,water_saturation_max,water_saturation_mean,water_saturation_min,water_saturation_pvmean
0.025,0.0012500000000000002,0.0,0.0014000508081083265,0.77,0.7687500000000003,0.745,0.7685999491918918,260.0,260.0,260.0,260.00000000000006,0.0,0.22999999999999998,0.23,0.22999999999999998,0.22999999999999998
0.0,0.0,0.0,0.0,0.7713960774504329,0.7709487969550401,0.7698039046168683,0.77097628440136,324.40307546481677,281.04166100530045,242.59374591602523,281.8571266776492,5.0,0.2301960953831317,0.22905120304495974,0.22860392254956702,0.22902371559863985
0.006350567049859902,0.00029976478065592765,0.0,0.00029435727173813105,0.7713580959785904,0.7705240390850111,0.7633153552041954,0.7705550586851918,320.70768673644716,275.5932759364392,236.92758484557035,276.3401349471981,10.0,0.23033407774594475,0.2291761961343329,0.2286419040214096,0.22915058404307026
0.03649557478420098,0.005411531376324784,0.0,0.005286443497860643,0.7712439008305292,0.7647162744392166,0.7329030779380208,0.7648529770438159,309.2011011650245,250.19050941951264,221.0551617294289,250.420643434996,15.0,0.23060134727777826,0.22987219418445853,0.22875609916947084,0.22986057945832333
0.036454627634750617,0.0047128977481238005,0.0,0.004573730246021031,0.7712572691182398,0.7655821560836796,0.7329719768956147,0.7657362423395806,312.44706624737694,255.70180672092593,217.39865240193677,256.07798757850486,20.0,0.2305733954696347,0.22970494616819662,0.22874273088176023,0.2296900274143984
