active_cells,dt_days,gas_component_rate_day,gas_mb_rel,inactive_cells,jacobian_colors,jacobian_nnz,linear_iterations_total,newton_iterations,oil_mb_rel,oil_rate_m3_day,pressure_max_bar,pressure_min_bar,producing_gor,recovery_factor,residual_norm,rs_max,rs_min,saturated_cells,sg_max,sg_min,so_max,so_min,sw_max,sw_min,time_days,undersaturated_cells,water_inj_rate_m3_day,water_mb_rel,water_prod_rate_m3_day
59,5.0,203235.30602515338,0.005378372806547998,1,27,1871,6,2,0.008359355559913052,1376.8512701331647,324.40307546481677,242.59374591602523,147.6087580654206,0.028146843839870393,0.002222956946614753,160.66196868010624,147.57999991458357,0,0.0,0.0,0.7713960774504329,0.7698039046168683,0.2301960953831317,0.22860392254956702,5.0,59,1.9366487563824448,-0.0015490517118451547,4.98435545497508
59,5.0,183373.92454438255,0.018692894872972113,1,27,1850,6,2,0.02144750809627155,1246.5247342178886,320.70768673644716,236.92758484557035,147.10813152009973,0.05362943429655311,0.00165818901543883,159.92616623937786,146.2023441196966,5,0.006350567049859902,0.0,0.7713580959785904,0.7633153552041954,0.23033407774594475,0.2286419040214096,10.0,54,2.1625896151786637,-0.0015134392927765288,4.640096688284525
59,5.0,119849.62014324515,0.02662723777113597,1,27,1875,7,2,0.025836094042926788,809.6766135539623,309.2011011650245,221.0551617294289,148.02159051770312,0.07018157881416269,0.0012160389625932209,147.613526226877,137.63309703765736,21,0.03649557478420098,0.0,0.7712439008305292,0.7329030779380208,0.23060134727777826,0.22875609916947084,15.0,38,2.869860911574926,-0.0014524256052391572,3.5071784570934605
59,5.0,142960.01190017193,0.026772586401619884,1,27,1922,6,2,0.025811062427390268,962.0166004522059,312.44706624737694,217.39865240193677,148.60451662993353,0.08984799566808503,4.457443414774911e-05,148.74467125975207,135.43919144116205,19,0.036454627634750617,0.0,0.7712572691182398,0.7329719768956147,0.2305733954696347,0.22874273088176023,20.0,40,2.6713918156694034,-0.0014524318791520922,4.126011486099223
